loan_id,loan_date,borrower_segment,requested_amount,duration_months,declared_monthly_income,upi_30d_inflow,upi_90d_inflow,upi_transaction_count,upi_stability_score,utility_on_time_ratio,utility_missed_payment_count,telecom_recharge_regularity,gst_turnover,gst_filing_regularity,ecommerce_settlement_amount,ecommerce_settlement_stability,mobility_usage_consistency,income_volatility,repayment_outcome_known,repayment_default_target,data_provenance
9002510,1993-08-11,small_merchant,19831.19,24,26460.62,6987.4,20962.21,112,0.5325,0.7783,0,0.8489,112728.71,0.9393,34095.72,0.548,0.6245,0.509,True,0,SYNTHETIC_SHOWCASE_ONLY
9002511,1993-12-30,gig_worker,300000.0,12,121908.89,37960.31,113880.93,272,0.9031,0.6695,1,0.8443,0.0,0.391,0.0,0.2408,0.5649,0.1093,True,0,SYNTHETIC_SHOWCASE_ONLY
9002512,1997-04-06,small_merchant,13029.73,12,14676.13,3664.43,10993.3,163,0.9052,0.9637,0,0.9017,43730.12,0.9187,11573.7,0.6242,0.3203,0.1222,True,0,SYNTHETIC_SHOWCASE_ONLY
9002513,1997-10-24,gig_worker,123012.24,6,26368.16,8129.5,24388.5,278,0.3248,0.8988,0,0.8152,0.0,0.0717,0.0,0.1319,0.5633,0.6761,True,1,SYNTHETIC_SHOWCASE_ONLY
9002514,1996-10-09,informal_worker,35948.16,12,14137.25,5196.16,15588.49,138,0.7539,0.9759,0,0.7991,0.0,0.1042,0.0,0.3818,0.5138,0.2077,True,0,SYNTHETIC_SHOWCASE_ONLY
9002515,1993-07-08,gig_worker,56742.61,9,23244.47,6358.0,19074.01,98,0.8679,0.7561,0,0.4764,0.0,0.1299,0.0,0.1185,0.7214,0.0824,True,1,SYNTHETIC_SHOWCASE_ONLY
9002516,1997-02-05,gig_worker,42688.14,24,23702.96,9600.73,28802.19,59,0.6362,0.737,0,0.9461,0.0,0.098,0.0,0.4969,0.5438,0.4493,True,0,SYNTHETIC_SHOWCASE_ONLY
9002517,1996-06-17,small_merchant,130327.82,12,42003.25,15699.1,47097.31,39,0.9284,0.916,0,0.6427,63553.87,0.9171,60757.11,0.5366,0.561,0.1007,True,0,SYNTHETIC_SHOWCASE_ONLY
9002518,1995-08-19,small_merchant,27934.35,36,22564.2,4223.4,12670.21,260,0.8028,0.8306,0,0.8859,35423.74,0.7942,3853.86,0.8425,0.7327,0.3144,True,0,SYNTHETIC_SHOWCASE_ONLY
9002519,1993-09-19,informal_worker,105120.53,24,25543.2,4912.79,14738.37,24,0.9164,0.8915,1,0.2061,0.0,0.517,0.0,0.3147,0.6338,0.0922,True,0,SYNTHETIC_SHOWCASE_ONLY
9002520,1997-12-25,small_merchant,62888.46,24,22774.74,5239.9,15719.71,136,0.8687,0.7323,0,0.9732,61274.62,0.7464,31691.97,0.6891,0.809,0.1215,True,0,SYNTHETIC_SHOWCASE_ONLY
9002521,1995-03-20,first_time_borrower,44197.09,36,14292.0,5513.91,16541.73,157,0.7453,0.8988,0,0.4681,0.0,0.4722,0.0,0.2497,0.9346,0.2288,True,0,SYNTHETIC_SHOWCASE_ONLY
9002522,1993-03-22,first_time_borrower,88032.28,12,20474.81,3909.36,11728.08,35,0.9305,0.8058,2,0.4556,0.0,0.2413,0.0,0.0819,0.5552,0.0711,True,0,SYNTHETIC_SHOWCASE_ONLY
9002523,1994-01-19,first_time_borrower,32975.35,18,23309.82,5117.69,15353.07,271,0.2537,0.7881,1,0.771,0.0,0.2292,0.0,0.3303,0.4055,0.7309,True,1,SYNTHETIC_SHOWCASE_ONLY
9002524,1995-01-03,informal_worker,39767.08,6,29010.01,11184.31,33552.94,97,0.8807,0.9399,0,0.6738,0.0,0.2296,0.0,0.1767,0.6978,0.2384,True,0,SYNTHETIC_SHOWCASE_ONLY
9002525,1993-04-24,informal_worker,89766.37,9,36616.51,7346.22,22038.65,107,0.823,0.9712,0,0.8609,0.0,0.2794,0.0,0.6139,0.4597,0.1653,True,0,SYNTHETIC_SHOWCASE_ONLY
9002526,1994-08-15,informal_worker,101547.43,12,25018.07,9358.76,28076.28,73,0.8938,0.9318,1,0.8981,0.0,0.5738,0.0,0.4851,0.435,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9002527,1995-05-06,small_merchant,21275.22,24,24807.84,8317.75,24953.25,142,0.8015,0.765,4,0.6838,109241.91,0.8634,3590.4,0.6328,0.5563,0.0026,True,0,SYNTHETIC_SHOWCASE_ONLY
9002528,1997-09-29,small_merchant,50244.24,24,12258.43,3707.34,11122.01,28,0.8189,0.8414,1,0.886,53442.92,0.953,5930.75,0.7381,0.7109,0.2121,True,0,SYNTHETIC_SHOWCASE_ONLY
9002529,1993-06-07,informal_worker,101705.84,12,36280.38,11367.49,34102.46,138,0.5615,0.9809,0,0.5315,0.0,0.4791,0.0,0.5373,0.4454,0.4732,True,0,SYNTHETIC_SHOWCASE_ONLY
9002530,1995-11-20,gig_worker,61585.35,24,20048.88,6820.97,20462.92,53,0.7128,0.7912,0,0.7039,0.0,0.1379,0.0,0.0858,0.6424,0.2496,True,0,SYNTHETIC_SHOWCASE_ONLY
9002531,1997-07-31,gig_worker,123571.94,12,40077.84,16111.36,48334.07,55,0.6887,0.9083,0,0.7852,0.0,0.4862,0.0,0.2854,0.6245,0.2418,True,0,SYNTHETIC_SHOWCASE_ONLY
9002532,1997-01-12,first_time_borrower,44620.9,6,52672.62,14161.56,42484.67,49,0.4291,0.6987,0,0.7068,0.0,0.3905,0.0,0.3486,0.7813,0.5484,True,1,SYNTHETIC_SHOWCASE_ONLY
9002533,1997-08-16,gig_worker,43468.66,6,25584.98,4799.9,14399.69,123,0.9224,0.6227,2,0.5799,0.0,0.1526,0.0,0.2679,0.9184,0.103,True,0,SYNTHETIC_SHOWCASE_ONLY
9002534,1993-11-08,small_merchant,67218.63,18,17133.15,7000.52,21001.55,42,0.9081,0.6885,1,0.8887,68315.22,0.7322,9676.94,0.6054,0.7855,0.0066,True,0,SYNTHETIC_SHOWCASE_ONLY
9002535,1997-01-03,informal_worker,67051.83,18,27776.47,7839.15,23517.44,166,0.7648,0.7635,2,0.8941,0.0,0.3379,0.0,0.3516,0.8535,0.1858,True,0,SYNTHETIC_SHOWCASE_ONLY
9002536,1997-11-22,gig_worker,101498.58,12,33101.6,9876.47,29629.4,52,0.4091,0.9784,0,0.5988,0.0,0.0711,0.0,0.1552,0.7504,0.5675,True,1,SYNTHETIC_SHOWCASE_ONLY
9002537,1994-08-19,first_time_borrower,114486.95,6,24064.91,6572.48,19717.43,123,0.665,0.9193,0,0.722,0.0,0.3921,0.0,0.1137,0.7256,0.2832,True,1,SYNTHETIC_SHOWCASE_ONLY
9002538,1995-06-30,gig_worker,17163.88,18,21358.85,6043.68,18131.03,99,0.734,0.5881,0,0.9386,0.0,0.4806,0.0,0.471,0.7466,0.2827,True,0,SYNTHETIC_SHOWCASE_ONLY
9002539,1995-08-28,first_time_borrower,94627.12,24,36697.18,7618.33,22854.98,234,0.4305,0.9045,0,0.5733,0.0,0.4393,0.0,0.4472,0.6611,0.5585,True,1,SYNTHETIC_SHOWCASE_ONLY
9002540,1995-06-21,informal_worker,77848.43,6,35553.62,14020.96,42062.88,51,0.6923,0.7511,0,0.6587,0.0,0.2777,0.0,0.2977,0.6431,0.12,True,1,SYNTHETIC_SHOWCASE_ONLY
9002541,1994-06-14,gig_worker,25333.47,24,23712.1,4851.31,14553.92,15,0.7214,0.7383,0,0.7838,0.0,0.3032,0.0,0.4032,0.6973,0.5037,True,0,SYNTHETIC_SHOWCASE_ONLY
9002542,1997-11-08,gig_worker,60547.26,18,12657.54,3477.2,10431.59,26,0.9559,0.8379,2,0.5908,0.0,0.1545,0.0,0.5776,0.7329,0.0695,True,0,SYNTHETIC_SHOWCASE_ONLY
9002543,1997-10-13,small_merchant,168376.06,12,34857.42,12147.01,36441.02,173,0.8893,0.7703,1,0.8954,153441.87,0.9279,30625.94,0.6809,0.6807,0.1495,True,0,SYNTHETIC_SHOWCASE_ONLY
9002544,1994-11-27,small_merchant,38175.7,6,19373.14,5497.73,16493.19,218,0.3262,0.8645,0,0.8475,25921.46,0.8914,16751.54,0.3018,0.3511,0.6911,True,1,SYNTHETIC_SHOWCASE_ONLY
9002545,1997-01-10,gig_worker,147894.89,36,31034.15,10958.49,32875.47,195,0.9907,0.8826,0,0.6397,0.0,0.3235,0.0,0.2295,0.8193,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9002546,1994-12-27,first_time_borrower,22723.73,12,30107.07,7162.96,21488.87,186,0.8324,0.6811,1,0.8569,0.0,0.2484,0.0,0.4063,0.6102,0.1784,True,0,SYNTHETIC_SHOWCASE_ONLY
9002547,1996-12-22,gig_worker,55589.44,12,11307.99,2865.46,8596.39,110,0.6428,0.9298,0,0.9461,0.0,0.2248,0.0,0.4681,0.6647,0.4437,True,1,SYNTHETIC_SHOWCASE_ONLY
9002548,1995-12-04,first_time_borrower,124540.74,24,29111.22,9011.76,27035.27,69,0.8095,0.6485,0,0.7077,0.0,0.4332,0.0,0.3489,0.3751,0.1924,True,0,SYNTHETIC_SHOWCASE_ONLY
9002549,1995-05-09,gig_worker,55309.41,24,35844.14,10745.57,32236.7,63,0.6155,0.6863,0,0.677,0.0,0.0901,0.0,0.1621,0.9887,0.2746,True,0,SYNTHETIC_SHOWCASE_ONLY
9002550,1993-08-22,first_time_borrower,123099.85,24,38017.16,15802.96,47408.89,238,0.3695,0.7771,1,0.8806,0.0,0.0867,0.0,0.1137,0.7767,0.6367,True,1,SYNTHETIC_SHOWCASE_ONLY
9002551,1996-04-10,gig_worker,121823.75,24,29622.67,6723.69,20171.08,17,0.4855,0.6075,0,0.9542,0.0,0.4721,0.0,0.3384,0.384,0.5286,True,1,SYNTHETIC_SHOWCASE_ONLY
9002552,1994-08-10,small_merchant,21731.38,9,10839.05,3487.99,10463.96,152,0.5331,0.9795,0,0.8718,43648.92,0.8574,14977.76,0.9091,0.641,0.4953,True,1,SYNTHETIC_SHOWCASE_ONLY
9002553,1994-01-31,small_merchant,111463.1,24,51686.85,18193.41,54580.23,15,0.8219,0.7691,0,0.8677,193548.76,0.9313,45028.3,0.7365,0.651,0.2095,True,0,SYNTHETIC_SHOWCASE_ONLY
9002554,1993-12-19,gig_worker,114853.81,12,34106.75,11446.42,34339.25,142,0.4041,0.8699,1,0.8327,0.0,0.2938,0.0,0.2053,0.7504,0.7003,True,1,SYNTHETIC_SHOWCASE_ONLY
9002555,1997-11-28,informal_worker,19599.88,24,15714.93,6372.62,19117.86,164,0.8207,0.934,1,0.7617,0.0,0.2071,0.0,0.0764,0.4705,0.2646,True,0,SYNTHETIC_SHOWCASE_ONLY
9002556,1993-07-08,gig_worker,21488.55,12,19184.03,3776.12,11328.35,65,0.8633,0.7208,1,0.5844,0.0,0.6397,0.0,0.208,0.5477,0.1333,True,0,SYNTHETIC_SHOWCASE_ONLY
9002557,1996-12-29,small_merchant,53160.53,6,31286.67,6812.56,20437.68,183,0.7822,0.6724,1,0.8103,85957.2,0.914,10277.91,0.6171,0.8592,0.1435,True,0,SYNTHETIC_SHOWCASE_ONLY
9002558,1997-05-01,small_merchant,149839.95,12,38803.13,13242.3,39726.91,13,0.6798,0.8511,0,0.6582,171734.6,0.8742,53239.42,0.5596,0.6803,0.3194,True,1,SYNTHETIC_SHOWCASE_ONLY
9002559,1993-02-26,informal_worker,49025.86,24,22153.21,8795.62,26386.87,202,0.6073,0.7302,0,0.7169,0.0,0.1754,0.0,0.4162,0.6527,0.2972,True,1,SYNTHETIC_SHOWCASE_ONLY
9002560,1995-12-13,gig_worker,117868.87,18,41614.83,11586.4,34759.2,256,0.6884,0.9354,0,0.8275,0.0,0.2075,0.0,0.6447,0.542,0.1063,True,0,SYNTHETIC_SHOWCASE_ONLY
9002561,1995-11-21,gig_worker,17289.53,24,11842.28,3448.13,10344.38,185,0.8662,0.8754,0,0.6926,0.0,0.3462,0.0,0.332,0.711,0.1746,True,0,SYNTHETIC_SHOWCASE_ONLY
9002562,1994-10-17,gig_worker,24684.79,6,16976.4,4635.93,13907.79,244,0.819,0.7799,0,0.697,0.0,0.2029,0.0,0.2779,0.8643,0.1007,True,0,SYNTHETIC_SHOWCASE_ONLY
9002563,1996-05-02,small_merchant,35986.79,9,10394.84,3509.24,10527.73,246,0.8624,0.9058,0,0.5876,23211.0,0.7216,9361.98,0.7149,0.6506,0.1348,True,0,SYNTHETIC_SHOWCASE_ONLY
9002564,1995-01-17,gig_worker,19599.25,18,18200.52,5764.51,17293.53,244,0.9853,0.761,0,0.9183,0.0,0.2356,0.0,0.2997,0.5742,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9002565,1995-03-14,first_time_borrower,204339.79,12,57747.59,16620.35,49861.05,12,0.6798,0.9397,0,0.4472,0.0,0.1482,0.0,0.0924,0.5239,0.3693,True,0,SYNTHETIC_SHOWCASE_ONLY
9002566,1995-02-27,small_merchant,177668.4,24,75184.84,15719.23,47157.68,63,0.5509,0.8593,0,0.8903,304321.75,0.7139,16505.9,0.6123,0.8011,0.3592,True,0,SYNTHETIC_SHOWCASE_ONLY
9002567,1997-01-02,informal_worker,111359.85,36,31337.26,6397.17,19191.52,144,0.8877,0.8232,0,0.6802,0.0,0.3645,0.0,0.2517,0.7098,0.2443,True,0,SYNTHETIC_SHOWCASE_ONLY
9002568,1996-03-02,small_merchant,46981.91,18,20609.63,4175.13,12525.4,102,0.6939,0.4063,2,0.5343,70058.25,0.7426,30319.33,0.4396,0.4006,0.3271,True,1,SYNTHETIC_SHOWCASE_ONLY
9002569,1994-11-24,gig_worker,108818.49,12,25174.14,6870.97,20612.91,162,0.5566,0.7071,1,0.6584,0.0,0.2994,0.0,0.2383,0.6833,0.435,True,1,SYNTHETIC_SHOWCASE_ONLY
9002570,1997-08-20,small_merchant,29675.88,18,35142.37,13176.89,39530.68,155,0.7269,0.9585,0,0.2227,119667.89,0.6894,42979.77,0.3541,0.6411,0.3429,True,0,SYNTHETIC_SHOWCASE_ONLY
9002571,1997-01-04,gig_worker,59907.87,36,13223.21,3204.36,9613.08,222,0.7853,0.7494,0,0.7481,0.0,0.5947,0.0,0.0175,0.4499,0.1543,True,0,SYNTHETIC_SHOWCASE_ONLY
9002572,1997-08-31,small_merchant,37909.53,18,21272.28,7054.23,21162.68,148,0.8295,0.8972,1,0.6899,83453.48,0.6662,6364.82,0.6079,0.4939,0.2348,True,0,SYNTHETIC_SHOWCASE_ONLY
9002573,1996-08-26,small_merchant,43888.93,24,55754.22,23070.65,69211.94,185,0.409,0.65,0,0.6318,217960.89,0.908,40877.66,0.5576,0.6584,0.5737,True,1,SYNTHETIC_SHOWCASE_ONLY
9002574,1994-12-16,small_merchant,52113.91,12,16949.93,4042.23,12126.69,171,0.7647,0.6204,2,0.5571,37822.91,0.7482,13355.24,0.7721,0.4558,0.2647,True,1,SYNTHETIC_SHOWCASE_ONLY
9002575,1996-11-12,first_time_borrower,31019.56,24,19544.08,8084.71,24254.14,61,0.8753,0.6903,0,0.9197,0.0,0.0792,0.0,0.3512,0.8787,0.1849,True,0,SYNTHETIC_SHOWCASE_ONLY
9002576,1994-08-25,gig_worker,73839.97,9,28177.89,7600.86,22802.57,185,0.6106,0.9734,0,0.5128,0.0,0.0854,0.0,0.1258,0.7765,0.2636,True,0,SYNTHETIC_SHOWCASE_ONLY
9002577,1994-05-10,small_merchant,132480.36,24,32076.15,12149.98,36449.93,128,0.7484,0.7902,0,0.6326,106642.93,0.9515,569.0,0.6047,0.6614,0.1956,True,0,SYNTHETIC_SHOWCASE_ONLY
9002578,1995-04-04,gig_worker,84689.11,24,20742.87,7672.09,23016.26,232,0.8181,0.8417,2,0.8875,0.0,0.1663,0.0,0.5733,0.5745,0.1889,True,0,SYNTHETIC_SHOWCASE_ONLY
9002579,1997-11-05,small_merchant,94183.43,36,29053.75,10574.91,31724.72,224,0.6511,0.738,1,0.8623,76588.76,0.952,13407.18,0.4514,0.8797,0.2709,True,0,SYNTHETIC_SHOWCASE_ONLY
9002580,1995-11-04,informal_worker,183789.04,9,37487.8,10515.4,31546.19,146,0.6031,0.6443,0,0.4769,0.0,0.1004,0.0,0.4276,0.6794,0.4509,True,1,SYNTHETIC_SHOWCASE_ONLY
9002581,1994-12-02,gig_worker,189553.54,24,71786.86,27274.48,81823.44,81,0.6602,0.7745,2,0.8104,0.0,0.4445,0.0,0.0777,0.6248,0.2925,True,0,SYNTHETIC_SHOWCASE_ONLY
9002582,1995-04-24,informal_worker,20379.52,9,26353.66,7921.52,23764.55,219,0.6445,0.8765,3,0.7876,0.0,0.8163,0.0,0.2005,0.4005,0.3252,True,1,SYNTHETIC_SHOWCASE_ONLY
9002583,1994-06-16,small_merchant,115441.97,12,27450.43,5609.34,16828.03,28,0.5653,0.5686,1,0.5895,103091.41,0.8518,18368.26,0.5568,0.4135,0.4366,True,1,SYNTHETIC_SHOWCASE_ONLY
9002584,1996-04-17,gig_worker,91726.08,24,58287.15,21759.01,65277.03,261,0.927,0.9777,0,0.851,0.0,0.4047,0.0,0.3452,0.4088,0.1476,True,0,SYNTHETIC_SHOWCASE_ONLY
9002585,1994-10-02,first_time_borrower,29588.52,18,21511.87,5261.85,15785.55,224,0.87,0.8939,0,0.6821,0.0,0.3178,0.0,0.1244,0.4722,0.2589,True,0,SYNTHETIC_SHOWCASE_ONLY
9002586,1995-10-10,small_merchant,13464.44,12,14827.97,3094.24,9282.72,182,0.8103,0.9139,0,0.603,34724.43,0.9899,12065.95,0.7355,0.7314,0.1359,True,0,SYNTHETIC_SHOWCASE_ONLY
9002587,1994-11-07,informal_worker,64497.45,24,31573.68,7621.79,22865.36,74,0.7707,0.8453,1,0.8583,0.0,0.655,0.0,0.0808,0.5123,0.2745,True,0,SYNTHETIC_SHOWCASE_ONLY
9002588,1994-08-09,small_merchant,95517.86,18,46935.23,17268.45,51805.36,83,0.5246,0.9107,0,0.8063,172381.07,0.7965,846.1,0.5381,0.8036,0.498,True,0,SYNTHETIC_SHOWCASE_ONLY
9002589,1997-11-07,first_time_borrower,64338.85,18,33298.33,13400.04,40200.13,116,0.6256,0.9449,0,0.6633,0.0,0.3919,0.0,0.1491,0.7601,0.3852,True,1,SYNTHETIC_SHOWCASE_ONLY
9002590,1994-09-24,gig_worker,85791.78,18,26726.0,9199.7,27599.11,246,0.3258,0.7629,1,0.2219,0.0,0.2534,0.0,0.252,0.9223,0.6563,True,1,SYNTHETIC_SHOWCASE_ONLY
9002591,1993-05-09,small_merchant,54581.26,24,13970.89,3388.22,10164.66,185,0.5975,0.8373,1,0.9544,30092.46,0.8328,15335.87,0.4034,0.5326,0.3323,True,0,SYNTHETIC_SHOWCASE_ONLY
9002592,1994-11-23,informal_worker,128676.72,12,27226.4,10928.25,32784.75,82,0.573,0.6562,0,0.7221,0.0,0.5752,0.0,0.1088,0.781,0.4684,True,1,SYNTHETIC_SHOWCASE_ONLY
9002593,1995-08-30,small_merchant,51307.89,6,50608.47,13971.49,41914.48,43,0.8446,0.8895,0,0.719,72858.7,0.8243,53272.76,0.6347,0.6336,0.0452,True,0,SYNTHETIC_SHOWCASE_ONLY
9002594,1993-06-22,small_merchant,19536.27,18,15484.33,5657.47,16972.42,77,0.6696,0.5575,1,0.53,62660.77,0.9136,2048.83,0.5768,0.915,0.2289,True,0,SYNTHETIC_SHOWCASE_ONLY
9002595,1994-07-13,first_time_borrower,79551.85,24,24896.47,4661.71,13985.14,40,0.8287,0.7846,1,0.7424,0.0,0.5096,0.0,0.6497,0.6683,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9002596,1993-10-31,small_merchant,23987.03,12,23247.83,6273.25,18819.75,161,0.5873,0.7499,0,0.9001,70047.85,0.6936,16182.02,0.6497,0.733,0.3997,True,0,SYNTHETIC_SHOWCASE_ONLY
9002597,1995-07-04,informal_worker,44697.56,9,20031.51,5791.18,17373.53,206,0.7541,0.8301,0,0.5981,0.0,0.1424,0.0,0.0936,0.336,0.1503,True,0,SYNTHETIC_SHOWCASE_ONLY
9002598,1996-08-13,informal_worker,105591.68,36,31538.45,7720.08,23160.24,16,0.6139,0.8505,0,0.8376,0.0,0.3027,0.0,0.4015,0.7191,0.3954,True,0,SYNTHETIC_SHOWCASE_ONLY
9002599,1997-11-04,first_time_borrower,139749.03,24,34639.37,11635.14,34905.41,111,0.7069,0.6316,1,0.6484,0.0,0.2568,0.0,0.3697,0.724,0.2485,True,1,SYNTHETIC_SHOWCASE_ONLY
9002600,1994-12-12,first_time_borrower,53677.98,18,34465.59,9492.78,28478.33,45,0.7803,0.9321,0,0.8735,0.0,0.4443,0.0,0.299,0.7515,0.2142,True,0,SYNTHETIC_SHOWCASE_ONLY
9002601,1997-04-26,small_merchant,62005.22,24,17519.87,3543.54,10630.62,210,0.9543,0.7233,0,0.8566,67605.06,0.9359,7397.25,0.4558,0.9248,0.0707,True,0,SYNTHETIC_SHOWCASE_ONLY
9002602,1994-01-27,gig_worker,43734.39,36,12706.74,4310.67,12932.01,159,0.8714,0.838,0,0.8491,0.0,0.264,0.0,0.4072,0.7205,0.1755,True,0,SYNTHETIC_SHOWCASE_ONLY
9002603,1996-11-26,gig_worker,139174.31,18,31758.2,7562.71,22688.14,235,0.9075,0.8216,1,0.5093,0.0,0.3933,0.0,0.5757,0.6178,0.0122,True,0,SYNTHETIC_SHOWCASE_ONLY
9002604,1995-10-25,informal_worker,43497.66,12,21963.09,7597.2,22791.6,187,0.745,0.6202,1,0.7883,0.0,0.2061,0.0,0.0771,0.6511,0.2566,True,1,SYNTHETIC_SHOWCASE_ONLY
9002605,1996-10-16,first_time_borrower,263927.55,18,67666.72,12754.73,38264.19,218,0.8429,0.7049,0,0.7467,0.0,0.2525,0.0,0.2582,0.6544,0.1604,True,0,SYNTHETIC_SHOWCASE_ONLY
9002606,1996-10-11,small_merchant,270426.25,36,69183.97,23842.16,71526.49,223,0.587,0.8417,1,0.6711,122516.1,0.9809,98993.66,0.7251,0.6926,0.4203,True,0,SYNTHETIC_SHOWCASE_ONLY
9002607,1995-08-31,gig_worker,120301.16,24,72801.43,15311.53,45934.59,40,0.865,0.9175,0,0.8918,0.0,0.0958,0.0,0.4225,0.4827,0.1249,True,0,SYNTHETIC_SHOWCASE_ONLY
9002608,1994-04-16,gig_worker,59433.17,6,17831.23,3808.83,11426.5,194,0.7535,0.7347,1,0.8591,0.0,0.1846,0.0,0.2392,0.8108,0.281,True,1,SYNTHETIC_SHOWCASE_ONLY
9002609,1995-08-19,small_merchant,131402.75,36,36800.14,11648.94,34946.82,68,0.8243,0.7625,1,0.6385,116679.0,0.8185,36946.02,0.6075,0.6491,0.2554,True,0,SYNTHETIC_SHOWCASE_ONLY
9002610,1997-02-18,first_time_borrower,76876.34,24,42532.21,9673.98,29021.95,51,0.7212,0.6584,1,0.7756,0.0,0.3772,0.0,0.3584,0.939,0.3761,True,0,SYNTHETIC_SHOWCASE_ONLY
9002611,1997-11-08,gig_worker,104278.9,12,40294.48,14632.17,43896.52,150,0.7613,0.8681,0,0.9214,0.0,0.1813,0.0,0.2308,0.3954,0.3204,True,0,SYNTHETIC_SHOWCASE_ONLY
9002612,1997-08-21,informal_worker,59461.49,36,23619.99,5707.48,17122.44,22,0.6392,0.9851,0,0.7734,0.0,0.1265,0.0,0.0764,0.753,0.3004,True,0,SYNTHETIC_SHOWCASE_ONLY
9002613,1993-11-28,informal_worker,207132.4,24,51738.58,13998.1,41994.31,88,0.6497,0.8961,1,0.8895,0.0,0.2691,0.0,0.0171,0.6491,0.6206,True,0,SYNTHETIC_SHOWCASE_ONLY
9002614,1995-12-27,first_time_borrower,16889.01,24,28006.38,11102.73,33308.2,274,0.5922,0.9227,0,0.6713,0.0,0.2025,0.0,0.1598,0.7213,0.2784,True,0,SYNTHETIC_SHOWCASE_ONLY
9002615,1993-07-10,gig_worker,83506.7,36,29775.78,11606.83,34820.48,260,0.7523,0.7779,1,0.9529,0.0,0.249,0.0,0.2993,0.5426,0.274,True,0,SYNTHETIC_SHOWCASE_ONLY
9002616,1996-05-06,first_time_borrower,18885.86,6,13383.79,4172.26,12516.77,109,0.7236,0.8723,0,0.6964,0.0,0.6412,0.0,0.2514,0.7103,0.2912,True,0,SYNTHETIC_SHOWCASE_ONLY
9002617,1997-12-18,informal_worker,131490.71,24,38156.33,9848.11,29544.34,245,0.8832,0.7591,3,0.7179,0.0,0.1052,0.0,0.2675,0.8084,0.1957,True,0,SYNTHETIC_SHOWCASE_ONLY
9002618,1993-04-07,informal_worker,88798.32,12,24709.97,7912.57,23737.72,162,0.4076,0.7181,1,0.7895,0.0,0.2264,0.0,0.4787,0.4031,0.481,True,1,SYNTHETIC_SHOWCASE_ONLY
9002619,1996-04-13,gig_worker,98168.6,24,34998.26,13709.68,41129.04,100,0.9191,0.6218,1,0.8902,0.0,0.0867,0.0,0.0675,0.628,0.225,True,0,SYNTHETIC_SHOWCASE_ONLY
9002620,1997-09-23,small_merchant,93563.03,24,31345.14,8404.7,25214.11,34,0.32,0.9689,0,0.8537,83184.01,0.9038,7898.72,0.4777,0.7899,0.6553,True,1,SYNTHETIC_SHOWCASE_ONLY
9002621,1997-03-27,informal_worker,60661.28,24,30540.51,10536.4,31609.2,22,0.4026,0.6456,4,0.6592,0.0,0.3612,0.0,0.3068,0.6331,0.5737,True,1,SYNTHETIC_SHOWCASE_ONLY
9002622,1994-12-18,small_merchant,54198.95,24,27392.3,5387.57,16162.7,59,0.3428,0.7918,0,0.7883,95621.51,0.8321,14526.53,0.4956,0.7628,0.718,True,1,SYNTHETIC_SHOWCASE_ONLY
9002623,1993-07-09,small_merchant,158416.04,24,40844.51,10889.67,32669.02,118,0.8068,0.8117,0,0.8294,101143.17,0.6557,12733.82,0.8289,0.8704,0.1167,True,0,SYNTHETIC_SHOWCASE_ONLY
9002624,1997-08-15,small_merchant,30021.89,12,25450.52,7377.87,22133.61,148,0.2224,0.6103,4,0.4346,96311.95,0.8412,6779.31,0.6406,0.824,0.7482,True,1,SYNTHETIC_SHOWCASE_ONLY
9002625,1997-08-10,small_merchant,55626.34,12,13925.33,2751.92,8255.76,224,0.6142,0.8869,0,0.8649,23965.13,0.637,13355.09,0.7442,0.6334,0.3972,True,0,SYNTHETIC_SHOWCASE_ONLY
9002626,1995-11-24,gig_worker,128114.8,9,36792.84,10185.96,30557.89,277,0.7961,0.803,0,0.5599,0.0,0.2318,0.0,0.1022,0.7526,0.2668,True,1,SYNTHETIC_SHOWCASE_ONLY
9002627,1997-11-23,small_merchant,85294.55,24,18989.42,3925.25,11775.74,259,0.8689,0.7931,1,0.4754,45354.44,0.7831,25728.72,0.7953,0.7937,0.0791,True,0,SYNTHETIC_SHOWCASE_ONLY
9002628,1993-01-09,gig_worker,25870.55,18,14828.62,5415.69,16247.08,116,0.4897,0.4896,2,0.6237,0.0,0.2233,0.0,0.3985,0.7617,0.6433,True,1,SYNTHETIC_SHOWCASE_ONLY
9002629,1996-01-31,first_time_borrower,48463.47,18,17141.93,5078.94,15236.82,101,0.952,0.8353,0,0.9233,0.0,0.1118,0.0,0.4302,0.5902,0.1174,True,0,SYNTHETIC_SHOWCASE_ONLY
9002630,1993-03-12,first_time_borrower,24750.74,12,32079.08,12844.46,38533.37,166,0.6228,0.5078,2,0.7041,0.0,0.6493,0.0,0.2345,0.4926,0.3639,True,1,SYNTHETIC_SHOWCASE_ONLY
9002631,1997-09-05,gig_worker,123370.7,18,26732.38,6244.46,18733.39,208,0.4047,0.6396,3,0.8977,0.0,0.797,0.0,0.0504,0.8719,0.6271,True,1,SYNTHETIC_SHOWCASE_ONLY
